,company_name,status,country_code,state_code,days_in_op,first_funding_dayinop,sa_funded_daysop,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,founded_month,ave_inf_y,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj,software,Biotech,health,web,mobile,enterprise,hardware,advertising,security,manufacturing,social,semiconductor,medical,consulting,education,search,messaging,news,transportation,fashion
1328,Berggi,closed,USA,CA,4355.0,882.0,0.0,0.0,0.0,882.0,1,0,0,0,0,1,18.08080808,0.0,0.0,2250000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,Ekso Bionics,ipo,USA,CA,3989.0,2166.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,Berkeley Design Automation,acquired,USA,CA,5177.0,426.0,426.0,0.0,0.0,2008.0,1,0,0,0,0,10,16.88888889,7874999.999999999,0.0,2100000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,Berkley Networks,operating,USA,NY,3989.0,2197.0,0.0,0.0,2873.0,3092.0,0,1,0,0,0,1,18.72727273,0.0,218400.0,585000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,BerkÃ¤na Wireless,acquired,USA,CA,5419.0,256.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Bermai,acquired,USA,CA,5450.0,338.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Best Doctors,operating,USA,MA,9833.0,8138.0,0.0,0.0,0.0,8138.0,0,0,1,0,0,1,11.52525253,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Best Money Decisions,operating,USA,PA,7308.0,6719.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,14.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,BestContractors.com,acquired,USA,CO,3989.0,948.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,Bestofmedia Group,acquired,USA,CA,5816.0,3113.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1343,Betta4u,operating,USA,NC,3989.0,3833.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1344,Better ATM Services,operating,USA,ID,4355.0,3462.0,0.0,0.0,3462.0,0.0,0,0,0,0,0,1,18.08080808,0.0,750000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Better World Books,operating,USA,IN,4720.0,3309.0,3309.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,3285000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,BeVocal,acquired,USA,CA,6181.0,2299.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,Beyond.com,operating,USA,PA,6546.0,-93.0,3372.0,0.0,0.0,0.0,0,0,0,0,0,1,15.46464646,8775000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Beyond Credentials,operating,USA,IL,6546.0,4837.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.46464646,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,BeyondCore,operating,USA,CA,4355.0,3701.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,BeyondTrust,acquired,USA,CA,11294.0,9861.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,9.868686869,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1352,BEZ Systems,operating,USA,MA,12025.0,8040.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,9.060606061,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,BFKW,operating,USA,MI,4355.0,3456.0,0.0,0.0,0.0,3456.0,0,0,0,0,0,1,18.08080808,0.0,0.0,210000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,BG Medicine,ipo,USA,MA,5816.0,456.0,456.0,0.0,0.0,0.0,0,0,1,0,0,1,16.39393939,16140004.000000002,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,BG Networking,operating,USA,AR,4068.0,3003.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,18.08080808,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,FourthWall Media,operating,USA,TX,6181.0,2771.0,0.0,0.0,0.0,2771.0,0,0,0,1,0,1,15.82828283,0.0,0.0,13200000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1366,BiddingForGood,operating,USA,MA,4720.0,1064.0,0.0,0.0,0.0,2814.0,0,0,1,0,0,1,17.58181818,0.0,0.0,1752000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Big Fish,acquired,USA,WA,5085.0,2446.0,0.0,0.0,0.0,2446.0,0,0,0,0,1,1,17.16969697,0.0,0.0,59143000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,BigString,closed,USA,NJ,4447.0,2088.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,17.58181818,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1370,Big Super Search,operating,USA,CA,3989.0,1798.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,Big Tree Farms,operating,USA,OR,4720.0,3499.0,0.0,0.0,0.0,3499.0,0,0,0,0,0,1,17.58181818,0.0,0.0,1351321.98,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1372,BigBad,closed,USA,MA,9103.0,6803.0,0.0,0.0,0.0,6803.0,0,0,1,0,0,1,12.75757576,0.0,0.0,194400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1373,BigBand Networks,acquired,USA,CA,6546.0,1642.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.46464646,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Big Contacts,operating,USA,GA,3746.0,273.0,0.0,0.0,273.0,0.0,0,0,0,0,0,9,18.72727273,0.0,273000.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,BigFix,acquired,USA,CA,6911.0,2094.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1376,Bigfoot Interactive,acquired,USA,NY,6911.0,1848.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,BigMachines,acquired,USA,IL,6181.0,5009.0,0.0,0.0,0.0,5009.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,BigTeams,operating,USA,VA,5450.0,4859.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,BigTime Software,operating,USA,IL,5085.0,3562.0,3562.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,1917000.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,BIGWORDS.com,operating,USA,MD,5450.0,-519.0,0.0,0.0,0.0,-519.0,0,0,0,0,0,1,16.88888889,0.0,0.0,56000000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,Bill Me Later,acquired,USA,MD,5816.0,2251.0,2251.0,0.0,0.0,2891.0,0,0,0,0,0,1,16.39393939,18632000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Bills Khakis,operating,USA,GA,9468.0,8368.0,0.0,0.0,0.0,8534.0,0,0,0,0,0,1,12.2020202,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,Billtrust,operating,USA,NJ,5450.0,2115.0,0.0,0.0,0.0,2115.0,0,0,0,0,0,1,16.88888889,0.0,0.0,2800000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,"Binary Fountain, Inc.",operating,USA,VA,4355.0,3674.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1389,BinOptics,acquired,USA,NY,5816.0,1867.0,0.0,0.0,0.0,3658.0,0,1,0,0,0,1,16.39393939,0.0,0.0,1700000.0000000002,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1391,Bio-Tree Systems,operating,USA,MA,4720.0,2353.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Bioabsorbable Therapeutics,operating,USA,CA,4355.0,1898.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,BioAmber,ipo,USA,MN,6911.0,5236.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,BioAnalytical Systems,ipo,USA,IN,15312.0,14122.0,0.0,0.0,14122.0,0.0,0,0,0,0,0,1,3.97979798,0.0,25578.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,BioAssets Development,operating,USA,MA,3989.0,1707.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,BioBehavioral Diagnostics,operating,USA,MA,4355.0,1128.0,0.0,0.0,3120.0,2675.0,0,0,1,0,0,1,18.08080808,0.0,1091062.5,225000.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,BioClinica,operating,USA,PA,6546.0,4185.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.46464646,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Biodesix,operating,USA,CO,3989.0,1731.0,0.0,0.0,0.0,2803.0,0,0,0,0,0,1,18.72727273,0.0,0.0,4434690.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Biodico,operating,USA,CA,4183.0,3982.0,0.0,0.0,0.0,0.0,1,0,0,0,0,6,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1405,BioDigital,operating,USA,NY,5085.0,3139.0,4284.0,0.0,0.0,0.0,0,1,0,0,0,1,17.16969697,2840000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,BioDtech,operating,USA,AL,4720.0,2793.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Bioenvision,closed,USA,NY,7277.0,4137.0,0.0,0.0,0.0,4137.0,0,1,0,0,0,1,14.84848485,0.0,0.0,4594200.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,BioFire Diagnostics,acquired,USA,UT,9468.0,8297.0,0.0,0.0,0.0,8297.0,0,0,0,0,0,1,12.2020202,0.0,0.0,13000000.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Biofisica,closed,USA,GA,5816.0,2495.0,2495.0,0.0,0.0,3033.0,0,0,0,0,0,1,16.39393939,3400000.0000000005,0.0,1564000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Bioheart,ipo,USA,FL,6181.0,893.0,0.0,0.0,5269.0,0.0,0,0,0,0,0,1,15.82828283,0.0,308550.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Biohorizons.com,operating,USA,AL,8007.0,6389.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,13.96969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,BioImagene,acquired,USA,CA,4720.0,2057.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,BioIQ,operating,USA,CA,3989.0,1712.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Bioject Medical Technologies,operating,USA,OR,11294.0,9121.0,0.0,0.0,10268.0,0.0,0,0,0,0,0,1,9.868686869,0.0,427656.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Biolase,ipo,USA,CA,10564.0,8957.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,10.47474747,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Biolex Therapeutics,closed,USA,NC,6911.0,2423.0,0.0,0.0,0.0,2928.0,0,0,0,0,0,1,15.21212121,0.0,0.0,5120000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Biologics,operating,USA,NC,8007.0,5983.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,13.96969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Biomedica Management,operating,USA,MD,6181.0,5969.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1421,BioMedical Enterprises,operating,USA,TX,6546.0,4176.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,15.46464646,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,"BioMedical Technologies Solutions, Inc.",ipo,USA,NY,8372.0,5921.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,13.595959599999999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1423,Biomedix vascular solution,operating,USA,MN,6911.0,5805.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,BioMetric Solution,operating,USA,NJ,5816.0,4981.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,BioMimetic Therapeutics,ipo,USA,TN,6181.0,2135.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,BioNano Genomics,operating,USA,CA,4720.0,1911.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Bionaut Pharmaceuticals,operating,USA,MA,5816.0,1283.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1432,BioNumerik Pharmaceuticals,operating,USA,TX,8738.0,4664.0,0.0,0.0,0.0,7617.0,0,0,0,1,0,1,13.17171717,0.0,0.0,5706680.000000001,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Biophotonic Solutions,operating,USA,MI,4720.0,3926.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Biophysical Corporation,operating,USA,TX,4355.0,3088.0,0.0,0.0,0.0,3088.0,0,0,0,1,0,1,18.08080808,0.0,0.0,3187773.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Bioptigen,acquired,USA,NC,4355.0,2622.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,BioRelix,operating,USA,CT,3989.0,891.0,891.0,0.0,0.0,2439.0,0,0,0,0,0,1,18.72727273,20124000.0,0.0,2808000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,BioRestorative Therapies,operating,USA,FL,6911.0,5180.0,5586.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,1264000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,BioSavita,operating,USA,MI,7856.0,7443.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,13.96969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Bioscale,operating,USA,MA,5085.0,2190.0,0.0,0.0,0.0,2190.0,0,0,1,0,0,1,17.16969697,0.0,0.0,14689332.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,BioScriptRx,operating,USA,FL,5085.0,4843.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,BioSeek,acquired,USA,CA,5816.0,2699.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,BioSET,operating,USA,MD,5450.0,1312.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Biospect,operating,USA,CA,5085.0,658.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,Biostorage Technologies,operating,USA,IN,5085.0,1835.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,BioStratum,operating,USA,NC,8007.0,3520.0,0.0,0.0,6439.0,0.0,0,0,0,0,0,1,13.96969697,0.0,353999.41,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,BioSurplus,operating,USA,CA,5085.0,3783.0,3850.0,0.0,0.0,3783.0,1,0,0,0,0,1,17.16969697,1704000.0,0.0,1065000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Biosystem Development,acquired,USA,WI,5085.0,2130.0,0.0,0.0,0.0,2884.0,0,0,0,0,0,1,17.16969697,0.0,0.0,994000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Biothera,operating,USA,MN,6911.0,4849.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,BioTime,ipo,USA,CA,8567.0,6156.0,0.0,0.0,0.0,0.0,1,0,0,0,0,6,13.17171717,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,Biotix,operating,USA,CA,3989.0,2281.0,0.0,0.0,0.0,2652.0,1,0,0,0,0,1,18.72727273,0.0,0.0,1712100.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Biovest International,operating,USA,FL,12755.0,10892.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,8.181818182,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Biowater Technology,operating,USA,RI,3989.0,3103.0,3103.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,5017740.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,BioWizard,closed,USA,PA,3777.0,618.0,618.0,0.0,0.0,0.0,0,0,0,0,0,8,18.72727273,526500.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,BiPar Sciences,acquired,USA,CA,5085.0,1084.0,1084.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,9230000.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Birchstreet Systems,operating,USA,CA,5085.0,2640.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,BirdDog Solutions,operating,USA,MA,6546.0,4655.0,0.0,0.0,0.0,4655.0,0,0,1,0,0,1,15.46464646,0.0,0.0,1365000.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Birks & Mayors,ipo,USA,TN,50010.0,49177.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Birst,operating,USA,CA,4355.0,3043.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Bit9,operating,USA,MA,4720.0,993.0,993.0,0.0,0.0,3023.0,0,0,1,0,0,1,17.58181818,4380000.0,0.0,9125000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1476,Bitfone Corporation,acquired,USA,CA,5816.0,1276.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,BitLeap,acquired,USA,PA,4355.0,1370.0,0.0,0.0,0.0,1370.0,0,0,0,0,0,1,18.08080808,0.0,0.0,97500.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,BiTMICRO Networks Inc,operating,USA,CA,7642.0,4383.0,0.0,0.0,0.0,4383.0,1,0,0,0,0,1,14.39393939,0.0,0.0,13260000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1479,BitPass,closed,USA,CA,4751.0,212.0,212.0,0.0,0.0,0.0,1,0,0,0,0,12,17.16969697,1065000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,BitTorrent,operating,USA,CA,4111.0,365.0,365.0,0.0,0.0,0.0,1,0,0,0,0,9,18.08080808,6562500.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,BitWave,operating,USA,MA,4355.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,18.08080808,9750000.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,BitWine,operating,USA,NJ,3655.0,31.0,0.0,0.0,0.0,1039.0,0,0,0,0,0,12,18.72727273,0.0,0.0,16380000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1483,Bivio Networks,operating,USA,CA,5664.0,30.0,153.0,0.0,30.0,2272.0,1,0,0,0,0,6,16.39393939,0.0,0.0,5780000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1486,Bizanga,acquired,USA,CA,4720.0,2239.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1488,Bizware,operating,USA,IL,4355.0,3100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,BizXchange,operating,USA,WA,5085.0,4130.0,4130.0,0.0,0.0,0.0,0,0,0,0,1,1,17.16969697,497000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Bizzuka,operating,USA,LA,5816.0,2718.0,2718.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,1156000.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Black Diamond Productions,operating,USA,FL,7428.0,7026.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,14.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
